id,space_id,command,command_ko,mode,trig,act,dev_trig,dev_act,ref,expect,d,tier,b1,b3,context,why,targets,target_svc,ir_gt
G02300,HOME11,could you pause the room TV when I leave home?,내가 집을 나서면 방 TV 일시정지해 줄 수 있어?,trigger,leave,media,PersonTracker,Television,place,execute,D4,T1,set,1,phone,,HOME11_Room_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PersonTracker.IsHome == false"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Speaker.Pause"", ""args"": {}}]}"
G02301,HOME06,I'd like you to turn the living room TV off once the camera goes offline.,카메라 연결이 끊기면 거실 TV 꺼 줬으면 해.,trigger,security,media,Camera,Television,place,execute,D4,T1,set,1,none,,HOME06_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Camera.CameraState == \""unavailable\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02302,HOME08,could you turn the living room TV off while the camera is recording?,카메라가 녹화 중인 동안 거실 TV 꺼 줄 수 있어?,trigger,security,media,Camera,Television,place,execute,D5,T2,set,1,none,,HOME08_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Camera.RecordingState == \""recording\"""", ""edge"": ""none""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02303,HOME18,Turn the living room TV off if the camera comes on,카메라가 켜지면 거실 TV 꺼,trigger,security,media,Camera,Television,place,execute,D4,T1,set,1,none,,HOME18_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Camera.CameraState == \""on\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02304,HOME10,could you dim the lights to 25 percent if the doorbell goes off?,초인종이 울리면 조명 전부 밝기를 25퍼센트로 낮춰 줄 수 있어?,trigger,doorbell,light.dim,Doorbell,Light,plain,execute,D4,T1,set,1,none,,HOME10_LivingRoom_Light_1 HOME10_LivingRoom_Light_2 HOME10_Bedroom_Light_1 HOME10_Bathroom_Light_1 HOME10_Hallway_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Doorbell.DoorbellPressed == true"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 25.0, ""Rate"": 0.0}}]}"
G02305,HOME18,Turn the lights up to 85 percent when there is somebody at the door,문 앞에 누가 있으면 조명 전부 밝기를 85퍼센트까지 올려,trigger,doorbell,light.dim,Doorbell,Light,plain,execute,D4,T1,set,1,none,,HOME18_LivingRoom_Light_1 HOME18_LivingRoom_Light_2 HOME18_LivingRoom_Light_3 HOME18_Bedroom_Light_1 HOME18_Bedroom_Light_2 HOME18_Kitchen_Light_1 HOME18_Garage_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Doorbell.DoorbellPressed == true"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Light.MoveToBrightness"", ""args"": {""Brightness"": 85.0, ""Rate"": 0.0}}]}"
G02306,HOME06,"When someone rings the doorbell, tone it down a bit.",누가 초인종을 누르면 좀 낮춰 줘.,trigger,doorbell,light.dim,Doorbell,Light,vague,ask,D4,T1,set,1,none,,HOME06_Bathroom_Light_1 HOME06_Bathroom_Light_2 HOME06_Bedroom_Light_1 HOME06_Bedroom_Light_2 HOME06_Bedroom_WindowCovering_1 HOME06_Bedroom_WindowCovering_2 HOME06_Garage_Light_1 HOME06_Garden_Light_1 HOME06_Garden_Light_2 HOME06_Hallway_Light_1 HOME06_Kitchen_Light_1 HOME06_Kitchen_Light_2 HOME06_LivingRoom_Light_1 HOME06_LivingRoom_Light_2 HOME06_LivingRoom_Light_3 HOME06_LivingRoom_Light_4 HOME06_LivingRoom_WindowCovering_1 HOME06_LivingRoom_WindowCovering_2 HOME06_LivingRoom_WindowCovering_3 HOME06_Study_Light_1,,
G02307,HOME03,Switch the living room lights off if my phone battery falls under 60 percent,내 폰 배터리가 60퍼센트 아래로 떨어지면 거실 조명 꺼,trigger,phone,light.off,PersonTracker,Light,place,execute,D4,T1,act,1,phone,,HOME03_LivingRoom_Light_1 HOME03_LivingRoom_Light_2 HOME03_LivingRoom_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PersonTracker.BatteryLevel < 60"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02308,HOME13,"When my phone connects to the home wi-fi, turn off the living room lights.",내 폰이 집 와이파이에 붙으면 거실 조명 꺼.,trigger,phone,light.off,PersonTracker,Light,place,execute,D4,T1,act,1,phone,,HOME13_LivingRoom_Light_1 HOME13_LivingRoom_Light_2 HOME13_LivingRoom_Light_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PersonTracker.ConnectedWifi != \""\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02309,OFFICE02,please kill the zone 2 light while I am on a call.,내가 통화 중이면 구역 2 조명 꺼 주세요.,trigger,phone,light.off,PersonTracker,Light,nick,execute,D5,T2,act,1,phone,,OFFICE02_OpenSpace_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PersonTracker.OnCall == true"", ""edge"": ""none""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02310,HOME11,"When the temperature goes above 35 degrees, set the volume on the room TV to 40.",온도가 35도를 넘으면 방 TV 볼륨 40으로 맞춰.,trigger,threshold,media,TemperatureSensor,Television,place,execute,D4,T1,set,1,none,,HOME11_Room_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""TemperatureSensor.Temperature > 35"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Television.SetVolume"", ""args"": {""Volume"": 40}}]}"
G02311,HOME03,please pause the living room TV if the temperature drops below 12 degrees.,온도가 12도 아래로 떨어지면 거실 TV 일시정지해 주세요.,trigger,threshold,media,TemperatureSensor,Television,place,execute,D4,T1,set,1,none,,HOME03_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""TemperatureSensor.Temperature < 12"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Speaker.Pause"", ""args"": {}}]}"
G02312,HOME13,can you turn the living room TV off while the temperature stays over 26 degrees?,온도가 26도를 계속 넘고 있으면 거실 TV 꺼 줄래?,trigger,threshold,media,TemperatureSensor,Television,place,execute,D5,T2,set,1,none,,HOME13_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""TemperatureSensor.Temperature > 26"", ""edge"": ""none""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02313,HOME12,please play some music on the TV when the sun comes up.,해가 뜨면 TV로 음악 좀 틀어 줘.,trigger,sun,media,SunProvider,Television,plain,execute,D4,T1,set,1,sun,,HOME12_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""SunProvider.SunState == \""aboveHorizon\"""", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Speaker.Play"", ""args"": {""MediaSource"": ""default playlist""}}]}"
G02314,HOME04,can you set the volume on the TV to 40 when the sun comes up?,해가 뜨면 TV 볼륨 40으로 맞춰 줄래?,trigger,sun,media,SunProvider,Television,plain,ask,D4,T1,set,1,sun,,HOME04_LivingRoom_Television_1 HOME04_Bedroom_Television_1,,
G02315,HOME14,I want some music when the sun comes up,해가 뜨면 음악 좀 듣고 싶어,trigger,sun,media,SunProvider,Television,vague,ask,D4,T1,set,1,sun,,HOME14_LivingRoom_Speaker_1 HOME14_LivingRoom_Television_1,,
G02316,HOME06,"When there is somebody at the door, check every 5 minutes and set the thermostat to 23 degrees if the washing machine is running.",문 앞에 누가 있으면 5분마다 확인해서 세탁기가 돌고 있을 때 온도조절기 23도로 맞춰.,trigger,doorbell,thermostat,Doorbell,Thermostat,plain,execute,D7,T3,set|read,1,none,,HOME06_LivingRoom_Thermostat_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Doorbell.DoorbellPressed == true"", ""edge"": ""rising""}, {""op"": ""cycle"", ""until"": null, ""period"": ""5 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""LaundryWasher.RemainingTime > 0"", ""then"": [{""op"": ""call"", ""target"": ""Thermostat.SetTargetTemperature"", ""args"": {""Temperature"": 23.0}}], ""else"": []}]}]}"
G02317,HOME06,"Wait up to 30 minutes to see if the humidity is over 60 percent; if not, put the thermostat on 20 degrees.","습도가 60퍼센트를 넘는지 최대 30분 기다려 보고, 그래도 아니면 온도조절기 20도로 해.",trigger,doorbell,thermostat,Doorbell,Thermostat,plain,execute,D10,T3,set|read,1,none,,HOME06_LivingRoom_Thermostat_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""HumiditySensor.Humidity > 60"", ""edge"": ""rising"", ""timeout"": ""30 MIN""}, {""op"": ""if"", ""cond"": ""not (HumiditySensor.Humidity > 60)"", ""then"": [{""op"": ""call"", ""target"": ""Thermostat.SetTargetTemperature"", ""args"": {""Temperature"": 20.0}}], ""else"": []}]}"
G02318,HOME06,"When someone rings the doorbell, check every 30 minutes and turn the heating up to 22 if the washing machine is running",누가 초인종을 누르면 30분마다 확인해서 세탁기가 돌고 있을 때 난방 22도로 올려,trigger,doorbell,thermostat,Doorbell,Thermostat,none,execute,D7,T3,set,1,none,,HOME06_LivingRoom_Thermostat_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Doorbell.DoorbellPressed == true"", ""edge"": ""rising""}, {""op"": ""cycle"", ""until"": null, ""period"": ""30 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""LaundryWasher.RemainingTime > 0"", ""then"": [{""op"": ""call"", ""target"": ""Thermostat.SetThermostatMode"", ""args"": {""Mode"": ""heat""}}, {""op"": ""call"", ""target"": ""Thermostat.SetTargetTemperature"", ""args"": {""Temperature"": 22.0}}], ""else"": []}]}]}"
G02319,HOME19,"Once the camera goes offline, check every 30 minutes and cut power to all the plugs if the battery is under 20 percent.",카메라 연결이 끊기면 30분마다 확인해서 배터리가 20퍼센트 아래일 때 모든 플러그 전원 차단해.,trigger,security,plug,Camera,Plug,all,execute,D7,T3,act,1,none,,HOME19_Study_Plug_1 HOME19_Study_Plug_2 HOME19_Study_Plug_3,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Camera.CameraState == \""unavailable\"""", ""edge"": ""rising""}, {""op"": ""cycle"", ""until"": null, ""period"": ""30 MIN"", ""body"": [{""op"": ""if"", ""cond"": ""Battery.BatteryLevel < 20"", ""then"": [{""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}], ""else"": []}]}]}"
G02320,HOME08,"Wait up to 5 minutes to see if nobody is home; if not, cut power to all the plugs","집이 비는지 최대 5분 기다려 보고, 그래도 아니면 모든 플러그 전원 차단해",trigger,security,plug,Camera,Plug,all,execute,D10,T3,act,1,none,,HOME08_LivingRoom_Plug_1 HOME08_LivingRoom_Plug_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""GlobalVariable.Value(\""Human\"") == false"", ""edge"": ""rising"", ""timeout"": ""5 MIN""}, {""op"": ""if"", ""cond"": ""not (GlobalVariable.Value(\""Human\"") == false)"", ""then"": [{""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}], ""else"": []}]}"
G02321,LAB01,"Once the camera goes offline, cut power to the smart plug 1 while the door is open, and stop once that changes","카메라 연결이 끊기면 문이 열려 있는 동안 스마트 Wi-Fi 플러그 1 전원 차단해 주고, 그러다 바뀌면 멈춰",trigger,security,plug,Camera,Plug,nick,execute,D5,T2,act,1,none,,tc0_Smart_Wi-Fi_Plug__43,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""Camera.CameraState == \""unavailable\"""", ""edge"": ""rising""}, {""op"": ""cycle"", ""until"": ""not (ContactSensor.Contact == false)"", ""period"": ""1 MIN"", ""body"": [{""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}]}"
G02322,HOME04,"Once the kitchen is empty, keep checking and toggle the living room switch for as long as the humidity is over 60 percent.",주방이 비면 습도가 60퍼센트를 넘는 동안 계속 거실 스위치 껐다 켜.,trigger,presence,switch,PresenceSensor,Switch,place,execute,D5,T2,act,1,none,,HOME04_LivingRoom_Light_1 HOME04_LivingRoom_Light_2 HOME04_LivingRoom_Light_3 HOME04_LivingRoom_AirConditioner_1 HOME04_LivingRoom_AirPurifier_1 HOME04_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PresenceSensor.Presence == false"", ""edge"": ""rising""}, {""op"": ""cycle"", ""until"": ""not (HumiditySensor.Humidity > 60)"", ""period"": ""1 MIN"", ""body"": [{""op"": ""call"", ""target"": ""Switch.Toggle"", ""args"": {}}]}]}"
G02323,OFFICE02,Shut everything down in here while nobody is around,아무도 없는 동안 여기 다 꺼 줘,trigger,presence,switch,PresenceSensor,Switch,vague,ask,D5,T2,act,1,none,,OFFICE02_Hallway_Light_1 OFFICE02_MeetingRoom_AirConditioner_1 OFFICE02_MeetingRoom_AirConditioner_2 OFFICE02_MeetingRoom_AirConditioner_3 OFFICE02_MeetingRoom_Light_1 OFFICE02_MeetingRoom_Light_2 OFFICE02_MeetingRoom_Light_3 OFFICE02_OpenSpace_AirConditioner_1 OFFICE02_OpenSpace_AirConditioner_2 OFFICE02_OpenSpace_AirConditioner_3 OFFICE02_OpenSpace_AirPurifier_1 OFFICE02_OpenSpace_AirPurifier_2 OFFICE02_OpenSpace_Light_1 OFFICE02_OpenSpace_Light_2 OFFICE02_OpenSpace_Light_3 OFFICE02_OpenSpace_Light_4 OFFICE02_OpenSpace_Light_5 OFFICE02_OpenSpace_Light_6 OFFICE02_OpenSpace_Ventilator_1 OFFICE02_OpenSpace_Ventilator_2 OFFICE02_Pantry_Light_1,,
G02324,HOME06,"While someone is in the garden, turn on the living room switch.",마당에 사람이 있는 동안 거실 스위치 켜.,trigger,presence,switch,PresenceSensor,Switch,place,execute,D5,T2,read,1,none,,HOME06_LivingRoom_Light_1 HOME06_LivingRoom_Light_2 HOME06_LivingRoom_Light_3 HOME06_LivingRoom_Light_4 HOME06_LivingRoom_AirConditioner_1 HOME06_LivingRoom_AirConditioner_2 HOME06_LivingRoom_Television_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PresenceSensor.Presence == true"", ""edge"": ""none""}, {""op"": ""call"", ""target"": ""Switch.On"", ""args"": {}}]}"
G02325,FACT02,Shut the garage door while the temperature stays over 30 degrees,온도가 30도를 계속 넘고 있으면 차고문 닫아,trigger,threshold,garage,TemperatureSensor,GarageDoor,plain,ask,D5,T2,act,1,none,,FACT02_Dock_GarageDoor_1 FACT02_Dock_GarageDoor_2 FACT02_Dock_GarageDoor_3 FACT02_Dock_GarageDoor_4,,
G02326,HOME06,"When the temperature goes above 24 degrees, close the garage door",온도가 24도를 넘으면 차고문 닫아,trigger,threshold,garage,TemperatureSensor,GarageDoor,plain,execute,D4,T1,act,1,none,,HOME06_Garage_GarageDoor_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""TemperatureSensor.Temperature > 24"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""GarageDoor.Close"", ""args"": {}}]}"
G02327,HOME07,please open the garage door if the temperature drops below 10 degrees.,온도가 10도 아래로 떨어지면 차고문 좀 열어 줘.,trigger,threshold,garage,TemperatureSensor,GarageDoor,plain,execute,D4,T1,act,1,none,,HOME07_Garage_GarageDoor_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""TemperatureSensor.Temperature < 10"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""GarageDoor.Open"", ""args"": {}}]}"
G02328,HOME01,"When power draw goes over 1500 watts, turn off the room lights.",전력 사용이 1500와트를 넘으면 방 조명 꺼.,trigger,power,light.off,PowerMeter,Light,place,execute,D4,T1,act,1,none,,HOME01_Room_Light_1 HOME01_Room_Light_2,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PowerMeter.Power > 1500"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02329,LAB04,please kill the lab lights if power draw stays above 1500 watts.,전력 사용이 1500와트를 계속 넘고 있으면 실험실 조명 꺼 주세요.,trigger,power,light.off,PowerMeter,Light,place,execute,D4,T1,act,1,none,,LAB04_LabRoom_Light_1 LAB04_LabRoom_Light_2 LAB04_LabRoom_Light_3 LAB04_LabRoom_Light_4,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PowerMeter.Power > 1500"", ""edge"": ""none""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02330,HOME11,can you shut the kitchen lights off when energy use spikes?,전력 사용이 급증하면 주방 조명 꺼 줄래?,trigger,power,light.off,PowerMeter,Light,place,execute,D4,T1,act,1,none,,HOME11_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""wait"", ""cond"": ""PowerMeter.Power > 3000"", ""edge"": ""rising""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
G02331,HOME17,please set the room air conditioner to 26 degrees 25 minutes from now.,지금부터 25분 뒤에 방 에어컨 26도로 맞춰 주세요.,trigger,timer,ac,Clock,AirConditioner,place,execute,D2,T2,set,1,none,,HOME17_Room_AirConditioner_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""delay"", ""duration"": ""25 MIN""}, {""op"": ""call"", ""target"": ""AirConditioner.SetTargetTemperature"", ""args"": {""Temperature"": 26.0}}]}"
G02332,OFFICE04,can you make it less warm after 21 minutes?,21분 뒤에 덜 덥게 해 줄래?,trigger,timer,ac,Clock,AirConditioner,vague,ask,D2,T2,set,1,none,,OFFICE04_OpenSpace_AirConditioner_1 OFFICE04_OpenSpace_AirConditioner_2 OFFICE04_OpenSpace_AirConditioner_3 OFFICE04_OpenSpace_AirConditioner_4 OFFICE04_Pantry_Fan_1,,
G02333,HOME02,I'd like you to turn the living room air conditioner off once the 20 minute timer runs out.,20분 타이머가 끝나면 거실 에어컨 꺼 줬으면 해.,trigger,timer,ac,Clock,AirConditioner,place,execute,D2,T2,set,1,none,,HOME02_LivingRoom_AirConditioner_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""delay"", ""duration"": ""20 MIN""}, {""op"": ""call"", ""target"": ""AirConditioner.SetAirConditionerMode"", ""args"": {""Mode"": ""off""}}]}"
G02334,HOME19,can you shut the lights off after waiting 20 minutes?,20분 기다렸다가 조명 전부 꺼 줄래?,trigger,timer,light.off,Clock,Light,plain,execute,D2,T2,act,1,none,,HOME19_LivingRoom_Light_1 HOME19_LivingRoom_Light_2 HOME19_Study_Light_1 HOME19_Study_Light_2 HOME19_Bedroom_Light_1 HOME19_Kitchen_Light_1,,"{""timeline"": [{""op"": ""start_at"", ""anchor"": ""now""}, {""op"": ""delay"", ""duration"": ""20 MIN""}, {""op"": ""call"", ""target"": ""Switch.Off"", ""args"": {}}]}"
